,公司統一編號,公司名稱,分公司統一編號,分公司名稱,分公司地址,分公司狀態,分公司核准設立日期,分公司最後核准變更日期
266,16740494,全聯實業股份有限公司,27926428,三重中正分公司,新北市三重區中正北路592、594號1樓,1,0941006,1041006
267,16740494,全聯實業股份有限公司,27926433,虎山分公司,南投縣草屯鎮山腳里虎山路500-1、2、3、4號1樓,1,0941006,1010417
268,16740494,全聯實業股份有限公司,27927242,白河富民分公司,臺南市白河區白河里富民路142號1樓,1,0941019,1100414
271,16740494,全聯實業股份有限公司,27930984,嘉義忠孝分公司,嘉義市忠孝路４３６號１樓,1,0941214,0980107
272,16740494,全聯實業股份有限公司,27931153,三重永福分公司,新北市三重區三和路四段380號地下1樓、地下1樓之1,1,0941215,1080531
274,16740494,全聯實業股份有限公司,27932809,台南崇明分公司,臺南市東區崇明路385號1樓,1,0950106,1000111
276,16740494,全聯實業股份有限公司,27935448,永康復國分公司,臺南市永康區復國里復國一路5號,1,0950306,1090513
277,16740494,全聯實業股份有限公司,27935995,鳳山保泰分公司,高雄市鳳山區保泰路376號,1,0950314,1050504
278,16740494,全聯實業股份有限公司,27936002,五股德音分公司,新北市五股區德音村成泰路1段235之13號1樓,1,0950314,1070705
279,16740494,全聯實業股份有限公司,27936299,羅東中正分公司,宜蘭縣羅東鎮中正南路88、90號1樓,1,0950320,1030926
280,16740494,全聯實業股份有限公司,27936306,大雅雅環分公司,臺中市大雅區大雅村雅環路二段87號1樓,1,0950320,1091203
282,16740494,全聯實業股份有限公司,27937473,士林社子分公司,臺北市士林區社正路59號61及61之1號1樓,1,0961105,1100310
283,16740494,全聯實業股份有限公司,27937488,台中崇德分公司,臺中市北區崇德路1段230號1樓,1,0950410,0950801
284,16740494,全聯實業股份有限公司,27937683,汐止龍安分公司,新北市汐止區龍安路28巷6號地下1層,1,0950412,0980820
285,16740494,全聯實業股份有限公司,27938867,板橋新埔分公司,新北市板橋區光武街61號地下1樓,1,0970709,1090103
288,16740494,全聯實業股份有限公司,27939900,鴻金寶分公司,新北市新莊區民安路188巷5號地下1樓之2,1,0950522,1080201
290,16740494,全聯實業股份有限公司,27940574,三重天台分公司,新北市三重區重新路2段78號地下1層之21,1,0950607,1000323
291,16740494,全聯實業股份有限公司,27941194,苗栗中華分公司,苗栗縣苗栗市中華路132號,1,0950619,1010417
292,16740494,全聯實業股份有限公司,27941666,澎湖文光分公司,澎湖縣馬公市光榮里文光路85號1樓,1,0950627,1090309
293,16740494,全聯實業股份有限公司,27942139,外埔六分分公司,臺中市外埔區大同村六分路297號1樓,1,0950705,1090615
295,16740494,全聯實業股份有限公司,27942341,中美分公司,桃園市中壢區中美路2段77號1樓,1,0950710,1050309
296,16740494,全聯實業股份有限公司,27942356,南京分公司,臺北市中山區吉林路26巷34號1樓,1,0950710,0981214
297,16740494,全聯實業股份有限公司,27942377,順興分公司,臺北市文山區興隆路4段143號地下,1,0950710,1080201
298,16740494,全聯實業股份有限公司,27942665,台南和緯分公司,臺南市北區和緯路2段172號1樓,1,0950717,1091006
299,16740494,全聯實業股份有限公司,27943658,汐止建成分公司,新北市汐止區建成路58號地下一層,1,0970916,0980818
301,16740494,全聯實業股份有限公司,27944045,北斗復興分公司,彰化縣北斗鎮光復里復興路353號1樓,1,0950810,1070627
302,16740494,全聯實業股份有限公司,27945023,台中復興分公司,臺中市南區福平里復興路2段160號1樓,1,0950828,1071023
303,16740494,全聯實業股份有限公司,27945190,左營富國分公司,高雄市左營區富國路87號1樓,1,0950830,0960622
305,16740494,全聯實業股份有限公司,27947319,恆春西門分公司,屏東縣恆春鎮城北里西門路110號1樓,1,0951024,       
307,16740494,全聯實業股份有限公司,27947887,台南自強分公司,臺南市東區自強里中華東路2段237號1樓,1,0951106,1080905
308,16740494,全聯實業股份有限公司,27948176,敦南分公司,臺北市大安區忠孝東路4段126之1號房屋地下1層,1,0951110,1050809
309,16740494,全聯實業股份有限公司,27948491,基隆百福分公司,基隆市七堵區百六街116號地下1樓,1,0951116,1050321
310,16740494,全聯實業股份有限公司,27949105,頭家分公司,臺中市潭子區頭家村中山路1段225巷6號、8號1樓,1,0951129,1090103
311,16740494,全聯實業股份有限公司,27949837,高雄苓雅分公司,高雄市苓雅區日中里林森二路36號1樓,1,0951212,1050314
312,16740494,全聯實業股份有限公司,27950545,信義林口分公司,臺北市信義區大道里林口街176號1樓及地下1層,1,0970606,0980105
313,16740494,全聯實業股份有限公司,27951468,左營高鐵分公司,高雄市左營區華夏路1255號,1,0960112,1031218
314,16740494,全聯實業股份有限公司,28411187,宜蘭三星分公司,宜蘭縣三星鄉中山路2段39號1樓,1,0960226,1070517
315,16740494,全聯實業股份有限公司,28411476,北港民享分公司,雲林縣北港鎮民享路9號1樓,1,0960305,       
317,16740494,全聯實業股份有限公司,28413191,太平宜昌分公司,臺中市太平區宜昌里宜昌路568號1樓,1,0960409,0960530
318,16740494,全聯實業股份有限公司,28413214,神岡昌平分公司,臺中市神岡區昌平路五段313巷1號1樓,1,0960409,1081113
319,16740494,全聯實業股份有限公司,28413592,台中黎明分公司,臺中市南屯區南屯里黎明路1段1040號1樓,1,0960418,1030401
320,16740494,全聯實業股份有限公司,28413946,永康大灣分公司,臺南市永康區崑山里崑山街1號1樓,1,0960426,1090214
321,16740494,全聯實業股份有限公司,28413951,高雄大社分公司,高雄市大社區中山路347號1樓,1,0960426,1061101
322,16740494,全聯實業股份有限公司,28414044,屏東大連分公司,屏東縣屏東市大連里大連路21號1樓,1,0960430,1090714
323,16740494,全聯實業股份有限公司,28414305,高雄阿蓮分公司,高雄市阿蓮區南蓮村民族路38巷13號1樓,1,0960507,1080611
324,16740494,全聯實業股份有限公司,28414403,宜蘭頭城分公司,宜蘭縣頭城鎮開蘭路149號地下1層,1,0960509,1080307
326,16740494,全聯實業股份有限公司,28414537,北市延平分公司,臺北市士林區延平北路5段238、240號,1,0960510,1080808
327,16740494,全聯實業股份有限公司,28414564,中和秀朗分公司,新北市中和區秀朗路3段175巷2號地下1層,1,0960510,1090309
328,16740494,全聯實業股份有限公司,28415326,士林大南分公司,臺北市士林區福中里福港街104號1樓,1,0960528,1090309
330,16740494,全聯實業股份有限公司,28417318,高雄明誠分公司,高雄市三民區明誠一路360號1樓,1,0960621,1060705
332,16740494,全聯實業股份有限公司,28417669,左營海總分公司,高雄市楠梓區軍校路800號1樓,1,0960625,       
333,16740494,全聯實業股份有限公司,28417984,台南湖美分公司,臺南市北區賢北里和緯路5段30號1樓,1,0960703,0970619
334,16740494,全聯實業股份有限公司,28418560,高樹信義分公司,屏東縣高樹鄉長榮村信義路21號,1,0960720,1090615
336,16740494,全聯實業股份有限公司,28419195,宜蘭五結分公司,宜蘭縣五結鄉五結路2段448號1樓,1,0960810,1071210
337,16740494,全聯實業股份有限公司,28419322,斗六上海分公司,雲林縣斗六市公誠里杭州街18號1樓,1,0960810,1100310
338,16740494,全聯實業股份有限公司,28420215,燕巢中民分公司,高雄市燕巢區中民路709-3號1樓,1,0960829,1090804
339,16740494,全聯實業股份有限公司,28421880,彰化自強南分公司,彰化縣彰化市西興里自強南路589號1樓,1,0960919,       
340,16740494,全聯實業股份有限公司,28421951,高雄林園分公司,高雄市林園區東林西路394號1樓,1,0960921,1080211
341,16740494,全聯實業股份有限公司,28422874,板橋溪洲分公司,新北市板橋區金門街295號地下1層,1,0960929,1050108
344,16740494,全聯實業股份有限公司,28424140,台中東山分公司,臺中市北屯區水景里東山路1段173之1號1樓,1,0961017,1090513
345,16740494,全聯實業股份有限公司,28424681,高雄復興分公司,高雄市新興區復興二路260號1、2樓,1,0961022,1080411
346,16740494,全聯實業股份有限公司,28424985,台中陝西分公司,臺中市北區陝西路66號1樓,1,0961026,1080506
347,16740494,全聯實業股份有限公司,28425268,文山萬年分公司,臺北市文山區羅斯福路5段170巷41號1樓,1,0961105,1000922
348,16740494,全聯實業股份有限公司,28425274,內湖文湖分公司,臺北市內湖區西安里文湖街31號及地下一層,1,0961105,1090416
349,16740494,全聯實業股份有限公司,28425289,北市和平分公司,臺北市大安區和平東路1段63號地下1樓,1,0961105,1081112
350,16740494,全聯實業股份有限公司,28425302,北市建國分公司,臺北市大安區建國南路2段123巷16號地下1樓,1,0961113,1080327
351,16740494,全聯實業股份有限公司,28425470,新店三民分公司,新北市新店區三民路42之1號1樓,1,0961109,1090407
353,16740494,全聯實業股份有限公司,28426169,竹北勝利分公司,新竹縣竹北市十興里勝利六街36號1樓,1,0961127,1080812
354,16740494,全聯實業股份有限公司,28426442,萬華雙園分公司,臺北市萬華區興寧街2號1樓,1,0961129,1090804
356,16740494,全聯實業股份有限公司,28426674,台南仁德分公司,臺南市仁德區後壁村民安路1段402號1樓,1,0961204,1070323
358,16740494,全聯實業股份有限公司,28426941,高雄建工分公司,高雄市三民區建工路736號1樓,1,0961210,0970718
360,16740494,全聯實業股份有限公司,28428954,永和永安分公司,新北市永和區正興里中正路742號地下室,1,0970108,0980320
361,16740494,全聯實業股份有限公司,28429216,中山興安分公司,臺北市中山區朱馥里興安街55號地下樓,1,0970114,1070331
362,16740494,全聯實業股份有限公司,28429546,北縣金山分公司,新北市金山區中山路114號1樓,1,0970718,1040827
363,16740494,全聯實業股份有限公司,28430558,斗六民生分公司,雲林縣斗六市鎮南里南興街43號1樓,1,0971114,1100413
364,16740494,全聯實業股份有限公司,28431402,高雄仁武分公司,高雄市仁武區仁和村仁雄路25-1號1樓,1,0970311,1090103
365,16740494,全聯實業股份有限公司,28432155,平鎮中豐分公司,桃園市平鎮區中豐路南勢2段326號1樓,1,0970324,1090901
366,16740494,全聯實業股份有限公司,28432177,蘆竹大竹分公司,桃園市蘆竹區大竹里大新一街15號1樓,1,0970324,       
367,16740494,全聯實業股份有限公司,28432578,高雄大昌分公司,高雄市三民區大昌二路525號1樓,1,0970407,1090316
368,16740494,全聯實業股份有限公司,28433247,基隆復興分公司,基隆市中山區德和里復興路151號1樓,1,0970417,       
369,16740494,全聯實業股份有限公司,28433318,彰化延平分公司,彰化縣彰化市延平里延平路475巷2號1樓、彰化縣彰化市延平里延平路479號1樓,1,0970418,0971029
370,16740494,全聯實業股份有限公司,28433582,延吉分公司,臺北市大安區市民大道4段190號1、2樓,1,0970424,1070808
371,16740494,全聯實業股份有限公司,28433598,民雄頭橋分公司,嘉義縣民雄鄉福樂村埤角139號1樓,1,0970424,1040910
372,16740494,全聯實業股份有限公司,28434581,永建分公司,臺北市文山區木柵路1段177號1、2樓,1,0970520,1080201
373,16740494,全聯實業股份有限公司,28434610,忠順分公司,臺北市文山區忠順街2段22號1、2樓,1,0970520,1040911
374,16740494,全聯實業股份有限公司,28435147,新竹竹東分公司,新竹縣竹東鎮雞林里仁愛路226、228、230號1樓,1,0970522,       
375,16740494,全聯實業股份有限公司,28435667,深坑平埔分公司,新北市深坑區平埔街22巷8號1、2樓,1,0970603,1010509
376,16740494,全聯實業股份有限公司,28435940,中山雙連分公司,臺北市中山區集英里錦西街8號1樓,1,0970606,       
377,16740494,全聯實業股份有限公司,28436075,新店安康分公司,新北市新店區公倫里安康路2段133號1樓,1,0970611,1011227
379,16740494,全聯實業股份有限公司,28436883,雲林麥寮分公司,雲林縣麥寮鄉中山路436、438號1樓,1,0970709,1090309
380,16740494,全聯實業股份有限公司,28437270,嘉義竹圍分公司,嘉義市西區四維路368號1樓,1,0970718,1030718
382,16740494,全聯實業股份有限公司,28438144,高雄中華分公司,高雄市前金區東金里中華三路171號1樓,1,0970808,1050310
383,16740494,全聯實業股份有限公司,28438355,文山木柵分公司,臺北市文山區木柵里木柵路3段41號1樓,1,0970813,1050518
384,16740494,全聯實業股份有限公司,28438361,屏東自由分公司,屏東縣屏東市勝利里自由路589號1樓,1,0970813,       
385,16740494,全聯實業股份有限公司,28438398,高雄林園三分公司,高雄市林園區王公村林園北路495巷1號1樓,1,0970814,1061107
386,16740494,全聯實業股份有限公司,28438812,汐止忠孝分公司,新北市汐止區忠孝東路429、431、433號1樓,1,0970828,1070830
