id,公司統一編號,公司名稱,分公司統一編號,分公司名稱,分公司地址,分公司狀態,分公司核准設立日期,分公司最後核准變更日期,Address,Response_Address,Response_X,Response_Y,縣市,商店名稱
1221,22555003,統一超商股份有限公司,1846195,台北市第一七０分公司,臺北市士林區文林路一六九號一樓,1,0781127,       ,臺北市士林區文林路一六九號一樓,臺北市士林區仁勇里7鄰文林路169號,303133.793,2775790.031,臺北市,7-11
1222,22555003,統一超商股份有限公司,16080140,台北巿第三四二分公司,臺北市松山區健康路224號１樓,1,0860419,0990901,臺北市松山區健康路224號１樓,臺北市松山區東光里25鄰健康路224號,306615.022,2771860.796,臺北市,7-11
1224,22555003,統一超商股份有限公司,16080161,台北縣第２５６分公司,新北市三峽區鳶山里十二鄰中山路１８６號１樓,1,0860419,1040713,新北市三峽區鳶山里十二鄰中山路１８６號１樓,新北市三峽區鳶山里12鄰中山路186號,286742.277,2758842.189,新北市,7-11
1225,22555003,統一超商股份有限公司,16080177,新竹市第２６分公司,新竹市民富里７鄰北大路３４２號,1,0860419,1040716,新竹市民富里７鄰北大路３４２號,新竹市北區民富里7鄰北大路342號,246124.149,2744278.87,新竹市,7-11
1228,22555003,統一超商股份有限公司,16080253,高雄巿第１５２分公司,高雄市小港區鳳源里鳳林路181、183號1樓,1,0860419,0990330,高雄市小港區鳳源里鳳林路181、183號1樓,高雄市小港區鳳源里20鄰鳳林路278號,182192.299,2492117.56,高雄市,7-11
1229,22555003,統一超商股份有限公司,16080269,高雄巿第１５１分公司,高雄市前鎮區草衙里后安路１４６號１樓,1,0860419,0860419,高雄市前鎮區草衙里后安路１４６號１樓,高雄市前鎮區草衙里22鄰后安路146號,180341.323,2497239.719,高雄市,7-11
1230,22555003,統一超商股份有限公司,16080275,桃園縣第４５分公司,桃園市蘆竹區南山路三段306、308號1樓,1,0860419,0991004,桃園市蘆竹區南山路三段306、308號1樓,桃園市蘆竹區山腳里7鄰南山路三段446之1號,278976.789,2775635.24,桃園市,7-11
1232,22555003,統一超商股份有限公司,16080296,高雄巿第３５分公司,高雄市左營區新下里華夏路２５６號１樓,1,0860419,0860419,高雄市左營區新下里華夏路２５６號１樓,高雄市左營區新下里16鄰華夏路256號,177763.646,2507967.04,高雄市,7-11
1233,22555003,統一超商股份有限公司,16080303,台南市第七十分公司,臺南市新化區協興里中山路624、626號1樓,1,0860419,1021227,臺南市新化區協興里中山路624、626號1樓,臺南市新化區協興里13鄰中山路998號,177146.97,2548376.799,臺南市,7-11
1234,22555003,統一超商股份有限公司,16080319,宜蘭縣第6分公司,宜蘭縣羅東鎮南昌街53巷6-3號1樓,1,0860419,1000131,宜蘭縣羅東鎮南昌街53巷6-3號1樓,宜蘭縣羅東鎮南昌里12鄰南昌街53巷6之3號,328317.32,2729640.56,宜蘭縣,7-11
1235,22555003,統一超商股份有限公司,16080325,台南市第九十分公司,臺南市新營區民治東路1號1樓,1,0860419,1000802,臺南市新營區民治東路1號1樓,臺南市新營區大宏里16鄰民治東路1號,180715.019,2578884.97,臺南市,7-11
1238,22555003,統一超商股份有限公司,16080351,苗栗縣第１１分公司,苗栗縣頭份市忠孝里十二鄰信東路１５８號,1,0860419,1040716,苗栗縣頭份市忠孝里十二鄰信東路１５８號,苗栗縣頭份市忠孝里14鄰信東路155號,240794.905,2731417.691,苗栗縣,7-11
1239,22555003,統一超商股份有限公司,16080423,台中巿第一一五分公司,臺中市西屯區西墩里黎明路3段348號1樓,1,0860422,1010831,臺中市西屯區西墩里黎明路3段348號1樓,臺中市西屯區西墩里24鄰黎明路三段348號,213320.47,2675231.955,臺中市,7-11
1240,22555003,統一超商股份有限公司,16080438,屏東縣第２３分公司,屏東縣麟洛鄉中山路166、166-1、166-2號1樓,1,0860422,1001101,屏東縣麟洛鄉中山路166、166-1、166-2號1樓,屏東縣麟洛鄉麟趾村1鄰中山路759號,200401.519,2505622.259,屏東縣,7-11
1243,22555003,統一超商股份有限公司,16081133,台北縣第二五七分公司,新北市三重區光復路一段82號1樓,1,0860429,0990812,新北市三重區光復路一段82號1樓,新北市三重區中興里2鄰光復路一段82號,297615.347,2771446.973,新北市,7-11
1246,22555003,統一超商股份有限公司,16081730,台北縣第２６０分公司,新北市新店區寶慶街66號,1,0860508,1070906,新北市新店區寶慶街66號,新北市新店區信義里1鄰寶慶街66號,304703.359,2764431.629,新北市,7-11
1248,22555003,統一超商股份有限公司,16081751,桃園縣第９２分公司,桃園市桃園區力行路156號1樓,1,0860508,1040713,桃園市桃園區力行路156號1樓,桃園市桃園區長德里22鄰力行路156號,280431.349,2765974.81,桃園市,7-11
1249,22555003,統一超商股份有限公司,16081767,台南巿第１００分公司,臺南市東區路東里大同路二段九十五–３號１樓,1,0860508,0860508,臺南市東區路東里大同路二段九十五–３號１樓,臺南市東區路東里7鄰大同路二段1號,169255.7,2542378.06,臺南市,7-11
1250,22555003,統一超商股份有限公司,16082040,台南市第九十九分公司,臺南市安南區城中里安中路５９９號１樓,1,0860513,0860513,臺南市安南區城中里安中路５９９號１樓,臺南市安南區城中里2鄰安中路六段599號,160826.899,2551444.549,臺南市,7-11
1253,22555003,統一超商股份有限公司,16082148,台北巿第二二四分公司,臺北市中山區民權東路3段71、73號1樓,1,0860515,1000920,臺北市中山區民權東路3段71、73號1樓,臺北市中山區江寧里24鄰民權東路三段88號,304854.787,2772767.264,臺北市,7-11
1255,22555003,統一超商股份有限公司,16082169,彰化縣第三分公司,彰化縣二水鄉員集路4段6、8、10號1樓,1,0860515,1010829,彰化縣二水鄉員集路4段6、8、10號1樓,彰化縣二水鄉合和村2鄰員集路四段498號,210176.833,2635410.915,彰化縣,7-11
1256,22555003,統一超商股份有限公司,16082175,台北巿第２３３分公司,臺北市南港區東新街80巷1號1樓、108巷2弄30號1樓,1,0860515,1070906,臺北市南港區東新街80巷1號1樓、108巷2弄30號1樓,臺北市南港區成福里5鄰東新街80巷10弄26號,309178.392,2770915.609,臺北市,7-11
1258,22555003,統一超商股份有限公司,16082196,高雄市第三三四分公司,高雄市鳳山區武漢里武慶二路52、54號１樓,1,0860515,1000215,高雄市鳳山區武漢里武慶二路52、54號１樓,高雄市鳳山區武漢里28鄰武慶二路102之1號,181426.62,2501495.62,高雄市,7-11
1262,22555003,統一超商股份有限公司,16082787,台北巿第３４３分公司,臺北市中山區民生東路二段157號,1,0860522,1070907,臺北市中山區民生東路二段157號,臺北市中山區松江里11鄰民生東路二段157號,304072.043,2772321.714,臺北市,7-11
1263,22555003,統一超商股份有限公司,16082793,屏東縣第２５分公司,屏東縣內埔鄉南寧路19、21號1樓,1,0860522,1080705,屏東縣內埔鄉南寧路19、21號1樓,屏東縣內埔鄉東寧村3鄰南寧路500之1號,204155.57,2502847.0,屏東縣,7-11
1265,22555003,統一超商股份有限公司,16083391,嘉義巿第２９分公司,嘉義市西區福全里三十四鄰八德路七十三號,1,0860531,0860702,嘉義市西區福全里三十四鄰八德路七十三號,找不到指定的門牌地址。,,,嘉義市,7-11
1266,22555003,統一超商股份有限公司,16083408,台中市第一０三分公司,臺中市霧峰區坑口里中正路563、563-1號1樓,1,0860531,1000607,臺中市霧峰區坑口里中正路563、563-1號1樓,臺中市霧峰區坑口里2鄰中正路712號,219014.241,2660797.014,臺中市,7-11
1268,22555003,統一超商股份有限公司,16083603,台北縣第２６３分公司,新北市板橋區國慶路151號1樓,1,0860603,1040713,新北市板橋區國慶路151號1樓,新北市板橋區重慶里4鄰國慶路151號,296583.299,2765430.79,新北市,7-11
1269,22555003,統一超商股份有限公司,16083619,台北縣第２６４分公司,新北市樹林區三福街39、41號1樓,1,0860603,0990401,新北市樹林區三福街39、41號1樓,新北市樹林區三福里2鄰三福街166號,290847.094,2767631.737,新北市,7-11
1272,22555003,統一超商股份有限公司,16083701,台北縣第二六七分公司,新北市樹林區樹林市三俊街172號1樓,1,0860604,0990914,新北市樹林區樹林市三俊街172號1樓,找不到指定的門牌地址。,292154.956,2767548.049,新北市,7-11
1273,22555003,統一超商股份有限公司,16083717,新北市第二六八分公司,新北市樹林區光華街2、4、6號1樓,1,0860604,1000124,新北市樹林區光華街2、4、6號1樓,新北市樹林區金寮里1鄰光華街49號,291724.104,2766117.731,新北市,7-11
1274,22555003,統一超商股份有限公司,16083723,台北巿第２３７分公司,臺北市信義區吳興街257、259號1樓,1,0860604,1070905,臺北市信義區吳興街257、259號1樓,臺北市信義區泰和里6鄰吳興街615號,307429.226,2768319.899,臺北市,7-11
1275,22555003,統一超商股份有限公司,16083738,台北巿第２１３分公司,臺北市中山區伊通街30號1樓,1,0860604,1080717,臺北市中山區伊通街30號1樓,臺北市中山區朱園里9鄰伊通街30號,303946.889,2771518.293,臺北市,7-11
1279,22555003,統一超商股份有限公司,16083771,台中巿第一一七分公司,臺中市東區自由路三段２２６號１樓、進德路七十七號１樓,1,0860604,1010831,臺中市東區自由路三段２２６號１樓、進德路七十七號１樓,臺中市東區干城里7鄰自由路三段226號,218759.562,2670852.504,臺中市,7-11
1280,22555003,統一超商股份有限公司,16083786,台中巿第一一八分公司,臺中市南區復興路三段138、140號1樓,1,0860604,1000218,臺中市南區復興路三段138、140號1樓,臺中市南區長春里4鄰復興路三段533號,217740.687,2669949.358,臺中市,7-11
1282,22555003,統一超商股份有限公司,16084011,高雄市第四四八分公司,高雄市旗山區瑞吉里延平一路446號1樓,1,0860606,1000617,高雄市旗山區瑞吉里延平一路446號1樓,高雄市旗山區瑞吉里1鄰延平一路446號,196973.402,2532385.006,高雄市,7-11
1283,22555003,統一超商股份有限公司,16084238,台南縣第五十二分公司,臺南市仁德區二行村二仁路1段151號1樓,1,0860611,0960726,臺南市仁德區二行村二仁路1段151號1樓,臺南市仁德區二行里9鄰二仁路一段151號,170514.679,2535669.779,臺南市,7-11
1285,22555003,統一超商股份有限公司,16084259,高雄巿第十一分公司,高雄市三民區寶玉里大豐二路348、350、352號1樓,1,0860611,1000324,高雄市三民區寶玉里大豐二路348、350、352號1樓,高雄市三民區寶玉里2鄰大豐二路496號,181654.008,2505598.943,高雄市,7-11
1287,22555003,統一超商股份有限公司,16084271,高雄市第三三五分公司,高雄市鳳山區鎮南里五甲二路744號1樓,1,0860611,1000217,高雄市鳳山區鎮南里五甲二路744號1樓,高雄市鳳山區鎮南里29鄰五甲二路744號,180977.929,2499463.0,高雄市,7-11
1288,22555003,統一超商股份有限公司,16084547,台北縣第２７１分公司,新北市中和區中和路257號,1,0860612,1040713,新北市中和區中和路257號,新北市中和區枋寮里16鄰中和路257號,300985.795,2765853.89,新北市,7-11
1289,22555003,統一超商股份有限公司,16084552,桃園縣第８８分公司,桃園市中壢區自強里十五鄰環中東路８號,1,0860612,1040715,桃園市中壢區自強里十五鄰環中東路８號,找不到指定的門牌地址。,,,桃園市,7-11
1291,22555003,統一超商股份有限公司,16084574,台南市第6分公司,臺南市南區夏林路1-16、1-17號1樓,1,0860612,0990810,臺南市南區夏林路1-16、1-17號1樓,臺南市南區廣州里15鄰夏林路1號之1,167479.429,2543095.47,臺南市,7-11
1292,22555003,統一超商股份有限公司,16084687,台南巿第４７分公司,臺南市南區金華路一段27號1樓,1,0860614,1001214,臺南市南區金華路一段27號1樓,臺南市南區南華里4鄰金華路一段27號,166854.149,2540300.62,臺南市,7-11
1293,22555003,統一超商股份有限公司,16084693,高雄市第四四三分公司,高雄市阿蓮區中正路４０７號,1,0860614,1000617,高雄市阿蓮區中正路４０７號,高雄市阿蓮區南蓮里7鄰中正路407號,181481.086,2531206.7,高雄市,7-11
1295,22555003,統一超商股份有限公司,16085010,新竹巿第３０分公司,新竹市文雅里十八鄰竹光路１２３號,1,0860619,1040716,新竹市文雅里十八鄰竹光路１２３號,新竹市北區文雅里18鄰竹光路123號,245873.579,2745048.6,新竹市,7-11
1296,22555003,統一超商股份有限公司,16085026,新北市第二七二分公司,新北市中和區積穗里新生街48、50號1樓,1,0860619,1001220,新北市中和區積穗里新生街48、50號1樓,新北市中和區積穗里24鄰新生街52號,298771.96,2766199.656,新北市,7-11
1298,22555003,統一超商股份有限公司,16085102,高雄巿第１２１分公司,高雄市小港區港明里平和路156號1樓,1,0860619,1010103,高雄市小港區港明里平和路156號1樓,高雄市小港區港明里2鄰平和路156號,181319.908,2496519.301,高雄市,7-11
1299,22555003,統一超商股份有限公司,16085237,台北市第３３１分公司,臺北市中山區林森北路262號1樓,1,0860619,1070911,臺北市中山區林森北路262號1樓,臺北市中山區康樂里5鄰林森北路262號,303003.518,2771930.841,臺北市,7-11
1301,22555003,統一超商股份有限公司,16085258,台北市第３４６分公司,臺北市萬華區環河南路二段200號1樓,1,0860619,1070918,臺北市萬華區環河南路二段200號1樓,臺北市萬華區華江里20鄰環河南路二段200號,299753.155,2769646.725,臺北市,7-11
1303,22555003,統一超商股份有限公司,16085383,桃園縣第９７分公司,桃園市龍潭區烏樹林里中豐路３１７號１樓,1,0860620,1040715,桃園市龍潭區烏樹林里中豐路３１７號１樓,桃園市龍潭區烏樹林里18鄰中豐路316號,271413.58,2752344.64,桃園市,7-11
1306,22555003,統一超商股份有限公司,16086165,屏東縣第１５分公司,屏東縣東港鎮延平路１０７號,1,0860703,0860703,屏東縣東港鎮延平路１０７號,屏東縣東港鎮頂中里4鄰延平路107號,193259.82,2485445.89,屏東縣,7-11
1311,22555003,統一超商股份有限公司,16086762,台中巿第十七分公司,臺中市南屯區向上南路一段３２５號１樓,1,0860710,1010830,臺中市南屯區向上南路一段３２５號１樓,臺中市南屯區文心里11鄰向上南路一段325號,214192.168,2671098.072,臺中市,7-11
1312,22555003,統一超商股份有限公司,16086778,彰化縣第十二分公司,彰化縣員林市大同路1段238號1樓,1,0860710,0990722,彰化縣員林市大同路1段238號1樓,彰化縣員林市三和里8鄰大同路一段238號,207287.51,2650737.35,彰化縣,7-11
1313,22555003,統一超商股份有限公司,16086783,台南巿第１０２分公司,臺南市中西區府前路一段１４４號１樓,1,0860710,0860710,臺南市中西區府前路一段１４４號１樓,臺南市中西區永華里14鄰府前路一段144號,168739.23,2543294.24,臺南市,7-11
1316,22555003,統一超商股份有限公司,16086926,台北巿第３４７分公司,臺北市中山區民權西路66號1樓,1,0860710,1070904,臺北市中山區民權西路66號1樓,臺北市中山區集英里16鄰民權西路66號,302465.159,2772817.938,臺北市,7-11
1319,22555003,統一超商股份有限公司,16087241,台北巿第三四九分公司,臺北市士林區福順里重慶北路4段149、151號1樓,1,0860715,0990812,臺北市士林區福順里重慶北路4段149、151號1樓,臺北市士林區福順里16鄰重慶北路四段165之1號,301615.826,2775140.356,臺北市,7-11
1320,22555003,統一超商股份有限公司,16087256,桃園縣第９９分公司,桃園市中壢區普義路175、175-1號1樓,1,0860715,1001018,桃園市中壢區普義路175、175-1號1樓,桃園市中壢區仁義里12鄰普義路254號,273303.4,2761621.08,桃園市,7-11
1321,22555003,統一超商股份有限公司,16087262,新竹巿第３１分公司,新竹市光明里十四鄰大學路五十八、六十號１樓,1,0860715,1040716,新竹市光明里十四鄰大學路五十八、六十號１樓,新竹市東區光明里1鄰大學路8之1號,250408.549,2742518.83,新竹市,7-11
1322,22555003,統一超商股份有限公司,16087278,高雄巿第１５７分公司,高雄市前鎮區永豐路十四號,1,0860715,0860715,高雄市前鎮區永豐路十四號,高雄市前鎮區瑞隆里21鄰永豐路14號,181562.948,2500522.801,高雄市,7-11
1325,22555003,統一超商股份有限公司,16087832,高雄巿第１５６分公司,高雄市意誠里三多四路九十三號,1,0860723,0860723,高雄市意誠里三多四路九十三號,高雄市苓雅區意誠里16鄰三多四路93號,178120.204,2501546.858,高雄市,7-11
1327,22555003,統一超商股份有限公司,16088163,彰化縣第二十七分公司,彰化縣花壇鄉中山路二段1、3、5號1樓,1,0860729,1000111,彰化縣花壇鄉中山路二段1、3、5號1樓,彰化縣花壇鄉南口村9鄰中山路二段135號,203020.07,2658250.069,彰化縣,7-11
1328,22555003,統一超商股份有限公司,16088179,台中巿第四十七分公司,臺中市西屯區大隆路五十六號１樓,1,0860729,1010830,臺中市西屯區大隆路五十六號１樓,臺中市西屯區何南里13鄰大隆路56號,214750.166,2672385.938,臺中市,7-11
1330,22555003,統一超商股份有限公司,16088190,彰化縣第二十三分公司,彰化縣田中鎮福安路１４４、１４６號１樓,1,0860729,1010831,彰化縣田中鎮福安路１４４、１４６號１樓,彰化縣田中鎮北路里13鄰福安路399號,207728.562,2640080.186,彰化縣,7-11
1331,22555003,統一超商股份有限公司,16088488,台北縣第２７５分公司,新北市中和區興南路二段90號,1,0860801,1040713,新北市中和區興南路二段90號,新北市中和區福南里24鄰興南路二段90號,301028.648,2764154.879,新北市,7-11
1333,22555003,統一超商股份有限公司,16088500,高雄市第三八九分公司,高雄市大社區中山路２６１號,1,0860801,1000616,高雄市大社區中山路２６１號,高雄市大社區大社里16鄰中山路261號,183142.69,2514753.02,高雄市,7-11
1334,22555003,統一超商股份有限公司,16088760,台北巿第３５０分公司,臺北市大安區和平東路二段118巷33號1樓,1,0860805,1070906,臺北市大安區和平東路二段118巷33號1樓,臺北市大安區龍淵里1鄰和平東路二段118巷33號,304792.748,2768492.467,臺北市,7-11
1340,22555003,統一超商股份有限公司,16089058,高雄市第四五九分公司,高雄市橋頭區白樹路五十三號,1,0860811,1000617,高雄市橋頭區白樹路五十三號,高雄市橋頭區白樹里32鄰白樹路53號,178638.965,2517719.779,高雄市,7-11
1342,22555003,統一超商股份有限公司,16089183,桃園縣第１００分公司,桃園市中壢區東興里新興路１６２號１樓,1,0860811,1040715,桃園市中壢區東興里新興路１６２號１樓,桃園市中壢區東興里3鄰新興路162號,272864.21,2760587.98,桃園市,7-11
1343,22555003,統一超商股份有限公司,16089199,台北巿第３５１分公司,臺北市北投區明德路99號1樓,1,0860811,1070905,臺北市北投區明德路99號1樓,臺北市北投區裕民里21鄰明德路99號,302382.94,2778006.649,臺北市,7-11
1344,22555003,統一超商股份有限公司,16089732,台北巿第３５２分公司,臺北市中山區復興北路164號1樓,1,0860820,1070905,臺北市中山區復興北路164號1樓,臺北市中山區復華里1鄰復興北路164號,304873.987,2771810.524,臺北市,7-11
1346,22555003,統一超商股份有限公司,16090175,台中縣第八十二分公司,臺中市龍井區忠和村中央路三段五十一號１樓,1,0860825,1010830,臺中市龍井區忠和村中央路三段五十一號１樓,臺中市龍井區忠和里1鄰中央路三段51號,201737.299,2678599.259,臺中市,7-11
1349,22555003,統一超商股份有限公司,16090203,台中縣第八十五分公司,臺中市神岡區中山路７３６號１樓,1,0860825,1010830,臺中市神岡區中山路７３６號１樓,臺中市神岡區社口里25鄰中山路736號,217548.507,2682550.191,臺中市,7-11
1352,22555003,統一超商股份有限公司,16090463,台中縣第八０分公司,臺中市大里區大明路２３８號１樓,1,0860828,1010830,臺中市大里區大明路２３８號１樓,臺中市大里區大明里16鄰大明路238號,217857.829,2667833.04,臺中市,7-11
1354,22555003,統一超商股份有限公司,16090484,屏東縣第２７分公司,屏東縣屏東市潭墘里大同北路１號１樓、勝利路262之2號1樓,1,0860828,1000630,屏東縣屏東市潭墘里大同北路１號１樓、勝利路262之2號1樓,屏東縣屏東市潭墘里17鄰大同北路1號,196042.649,2508822.779,屏東縣,7-11
1355,22555003,統一超商股份有限公司,16090490,高雄巿第１５８分公司,高雄市三民區莊敬路２８９號,1,0860828,0860828,高雄市三民區莊敬路２８９號,高雄市三民區灣中里21鄰莊敬路289號,179954.284,2505650.958,高雄市,7-11
1358,22555003,統一超商股份有限公司,16090674,雲林縣第二十一分公司,雲林縣元長鄉中山路32、32-2號1樓,1,0860828,0990707,雲林縣元長鄉中山路32、32-2號1樓,雲林縣元長鄉長北村24鄰中山路350號,180727.89,2617764.25,雲林縣,7-11
1359,22555003,統一超商股份有限公司,16090689,桃園縣第１０２分公司,桃園市桃園區莊敬里經國路242號1樓,1,0860828,1040713,桃園市桃園區莊敬里經國路242號1樓,找不到指定的門牌地址。,,,桃園市,7-11
1361,22555003,統一超商股份有限公司,16090724,彰化縣第三十一分公司,彰化縣彰化市南興里天祥路359號1樓,1,0860828,1000120,彰化縣彰化市南興里天祥路359號1樓,彰化縣彰化市南興里4鄰天祥路359號,202532.149,2661913.33,彰化縣,7-11
1364,22555003,統一超商股份有限公司,16090750,彰化縣第三十四分公司,彰化縣伸港鄉新港村中興路一段３５５號１樓,1,0860828,1010831,彰化縣伸港鄉新港村中興路一段３５５號１樓,彰化縣伸港鄉新港村11鄰中興路一段355號,198056.329,2671433.7,彰化縣,7-11
1365,22555003,統一超商股份有限公司,16091441,台北縣第２７８分公司,新北市中和區忠孝街103、103–1號1樓,1,0860903,1040713,新北市中和區忠孝街103、103–1號1樓,新北市中和區忠孝里8鄰忠孝街1號,301370.838,2763995.18,新北市,7-11
1366,22555003,統一超商股份有限公司,16091456,高雄巿第１６０分公司,高雄市前鎮區竹內里賢明路３、５號１樓,1,0860903,0860903,高雄市前鎮區竹內里賢明路３、５號１樓,高雄市前鎮區竹內里7鄰賢明路35號,180466.673,2501087.825,高雄市,7-11
1369,22555003,統一超商股份有限公司,16091630,台北縣第二八０分公司,新北市汐止區汐萬路2段62巷1１號1、2樓,1,0860905,1070906,新北市汐止區汐萬路2段62巷1１號1、2樓,新北市汐止區拱北里2鄰汐萬路二段62巷11號,315554.257,2775048.703,新北市,7-11
1370,22555003,統一超商股份有限公司,16091646,桃園縣第１０４分公司,桃園市桃園區大興西路二段1號1樓,1,0860905,1040713,桃園市桃園區大興西路二段1號1樓,桃園市桃園區中寧里14鄰大興西路二段1號,280274.38,2767138.18,桃園市,7-11
1375,22555003,統一超商股份有限公司,16091694,桃園縣第１０３分公司,桃園市平鎮區南勢里十四鄰中豐路南勢二段３７７、３７９、３,1,0860905,1040715,桃園市平鎮區南勢里十四鄰中豐路南勢二段３７７、３７９、３,桃園市平鎮區南勢里18鄰中豐路南勢二段553號,271411.83,2755547.77,桃園市,7-11
1376,22555003,統一超商股份有限公司,16091701,台中縣第八十六分公司,臺中市沙鹿區臺灣大道7段812號1樓,1,0860905,1020911,臺中市沙鹿區臺灣大道7段812號1樓,臺中市沙鹿區竹林里16鄰臺灣大道七段812號,206137.179,2681510.89,臺中市,7-11
1377,22555003,統一超商股份有限公司,16091717,台南巿第１０３分公司,臺南市中西區大涼里中華西路二段三十六號１樓,1,0860905,0860905,臺南市中西區大涼里中華西路二段三十六號１樓,臺南市中西區大涼里11鄰中華西路二段36號,166660.75,2543723.75,臺南市,7-11
1379,22555003,統一超商股份有限公司,16092336,台北巿第３５４分公司,臺北市文山區景中街45號1樓,1,0860912,1070906,臺北市文山區景中街45號1樓,臺北市文山區景華里9鄰景中街45號,304920.672,2765085.561,臺北市,7-11
1380,22555003,統一超商股份有限公司,16092342,台北縣第２７９分公司,新北市三峽區永館里二十一鄰文化路１２２號１樓,1,0860912,1040713,新北市三峽區永館里二十一鄰文化路１２２號１樓,新北市三峽區永?里19鄰文化路122號,287460.284,2758770.043,新北市,7-11
1384,22555003,統一超商股份有限公司,16093573,新竹巿第３３分公司,新竹市北區光華里十鄰湳雅街四十六號１樓,1,0860925,1040716,新竹市北區光華里十鄰湳雅街四十六號１樓,新竹市北區光華里10鄰湳雅街46號,247052.859,2745613.08,新竹市,7-11
1385,22555003,統一超商股份有限公司,16093588,高雄巿第１６５分公司,高雄市楠梓區加昌里四十鄰樂群路１５３、１５５號１樓,1,0860925,0860925,高雄市楠梓區加昌里四十鄰樂群路１５３、１５５號１樓,高雄市楠梓區加昌里14鄰樂群路259之2號,177678.29,2513562.189,高雄市,7-11
1391,22555003,統一超商股份有限公司,16094263,台中縣第八十七分公司,臺中市豐原區三豐路2段186、188號1樓,1,0861001,1060322,臺中市豐原區三豐路2段186、188號1樓,臺中市豐原區西湳里16鄰三豐路二段579之1號,221587.079,2685803.95,臺中市,7-11
1392,22555003,統一超商股份有限公司,16094279,台南縣第５５分公司,臺南市六甲區六甲村二十二鄰中正路５５２號１樓,1,0861001,0861001,臺南市六甲區六甲村二十二鄰中正路５５２號１樓,臺南市六甲區六甲里14鄰中正路552號,183651.41,2569991.379,臺南市,7-11
1394,22555003,統一超商股份有限公司,16094377,台北縣第２８２分公司,新北市汐止區中興路105號,1,0861003,1070906,新北市汐止區中興路105號,新北市汐止區中興里18鄰中興路105號,313783.484,2773098.836,新北市,7-11
1399,22555003,統一超商股份有限公司,16094496,台中縣第八十八分公司,臺中市烏日區中山路二段２８９號１樓,1,0861003,1010830,臺中市烏日區中山路二段２８９號１樓,臺中市烏日區湖日里23鄰中山路二段288號,211439.065,2666922.612,臺中市,7-11
1400,22555003,統一超商股份有限公司,16094502,台南巿第１０６分公司,臺南市東區前鋒路16號1樓,1,0861003,0990226,臺南市東區前鋒路16號1樓,臺南市東區東門里4鄰前鋒路16號,169294.66,2543383.49,臺南市,7-11
1402,22555003,統一超商股份有限公司,16094778,新竹市第３４分公司,新竹市西大路６４２號,1,0861007,1040716,新竹市西大路６４２號,新竹市北區新民里8鄰西大路642號,246083.06,2744494.64,新竹市,7-11
1403,22555003,統一超商股份有限公司,16094783,新竹縣第１７分公司,新竹縣湖口鄉孝勢村９鄰忠孝路二十、二十二號１樓,1,0861007,1040716,新竹縣湖口鄉孝勢村９鄰忠孝路二十、二十二號１樓,新竹縣湖口鄉孝勢村9鄰忠孝路14之1號,254605.592,2754792.463,新竹縣,7-11
1405,22555003,統一超商股份有限公司,16094952,台北縣第２８５分公司,新北市中和區中和路380號1樓,1,0861008,1040713,新北市中和區中和路380號1樓,新北市中和區中安里4鄰中和路380號,301555.342,2766108.7,新北市,7-11
1408,22555003,統一超商股份有限公司,16094989,屏東縣第３０分公司,屏東縣東港鎮興東里中正路一段２０６號１樓,1,0861008,0861008,屏東縣東港鎮興東里中正路一段２０６號１樓,屏東縣東港鎮興東里26鄰中正路一段206號,194319.75,2486163.25,屏東縣,7-11
1410,22555003,統一超商股份有限公司,16095116,高雄市第三七五分公司,高雄市林園區鳳芸二路57號1樓 / 鳳芸路3號1樓,1,0861009,1000610,高雄市林園區鳳芸二路57號1樓 / 鳳芸路3號1樓,高雄市林園區鳳芸里19鄰鳳芸二路56號,188003.937,2487631.714,高雄市,7-11
1411,22555003,統一超商股份有限公司,16095122,高雄市第三三七分公司,高雄市鳳山區忠義里中山西路396、398、400號1樓,1,0861009,1020118,高雄市鳳山區忠義里中山西路396、398、400號1樓,高雄市鳳山區忠義里3鄰中山西路400號,182172.109,2503383.439,高雄市,7-11
1413,22555003,統一超商股份有限公司,16095447,台中巿第一二四分公司,臺中市北屯區昌平路二段四十五之８、四十五之９號１樓,1,0861014,1010831,臺中市北屯區昌平路二段四十五之８、四十五之９號１樓,臺中市北屯區松竹里1鄰昌平路二段1之1號,218529.14,2674666.477,臺中市,7-11
1415,22555003,統一超商股份有限公司,16095468,新竹巿第３５分公司,新竹市西門里３鄰中山路１００號１樓,1,0861014,1040716,新竹市西門里３鄰中山路１００號１樓,新竹市北區西門里3鄰中山路100號,246491.29,2744143.859,新竹市,7-11
1416,22555003,統一超商股份有限公司,16095474,雲林縣第２２分公司,雲林縣麥寮鄉麥津村中山路１９６號１樓,1,0861014,0861014,雲林縣麥寮鄉麥津村中山路１９６號１樓,雲林縣麥寮鄉麥津村9鄰中山路196號,174201.583,2627388.22,雲林縣,7-11
1418,22555003,統一超商股份有限公司,16096635,台中縣第九十分公司,臺中市太平區精美路１、１–１號１樓,1,0861027,1010830,臺中市太平區精美路１、１–１號１樓,臺中市太平區平安里11鄰精美路1號,221694.609,2668345.54,臺中市,7-11
1420,22555003,統一超商股份有限公司,16096733,台北縣第２８９分公司,新北市泰山區泰林路二段５１５、５１７號１樓,1,0861028,1040713,新北市泰山區泰林路二段５１５、５１７號１樓,新北市泰山區黎明里10鄰泰林路二段603號,292517.114,2772861.393,新北市,7-11
